Id,SalePrice
1461,125858.16
1462,148443.835
1463,178261.125
1464,179849.2225
1465,185961.4925
1466,178597.83
1467,172936.2525
1468,171485.5025
1469,174497.3175
1470,124143.0425
1471,201379.7575
1472,96538.6675
1473,99727.0075
1474,147040.175
1475,116940.1075
1476,371250.8475
1477,238881.94
1478,301435.625
1479,280674.65
1480,468726.5125
1481,298973.8325
1482,198465.4475
1483,178422.02
1484,164788.9575
1485,175467.3325
1486,190001.725
1487,299483.56
1488,228581.6875
1489,206972.4375
1490,216139.2225
1491,185335.3375
1492,96138.435
1493,182424.8275
1494,289596.0725
1495,277120.815
1496,229257.5375
1497,178753.2075
1498,154099.48
1499,151121.8625
1500,161302.4225
1501,175566.0825
1502,156647.55
1503,274891.0075
1504,228710.3075
1505,211733.3175
1506,170616.61
1507,235232.2525
1508,184350.195
1509,152800.0625
1510,146521.9375
1511,144166.045
1512,156644.325
1513,143311.405
1514,151788.5275
1515,188767.91
1516,155783.18
1517,151526.615
1518,132090.6475
1519,215090.7675
1520,134340.125
1521,137839.125
1522,161212.75
1523,113386.7375
1524,119534.1775
1525,122920.5475
1526,123385.5775
1527,109758.5875
1528,126026.0625
1529,138005.0575
1530,162435.09
1531,139448.4025
1532,102737.065
1533,142732.2475
1534,117555.6325
1535,146019.3325
1536,117240.2625
1537,101819.73
1538,149940.03
1539,197765.32
1540,124597.9875
1541,138809.275
1542,136765.615
1543,180690.88
1544,87267.4275
1545,104059.67
1546,130644.8225
1547,138107.82
1548,126042.8875
1549,114444.165
1550,142350.0825
1551,119277.5525
1552,155063.0225
1553,135092.755
1554,116104.6625
1555,172230.155
1556,102994.645
1557,116193.845
1558,97256.2425
1559,115535.2575
1560,142412.985
1561,153973.995
1562,124744.25
1563,121554.4475
1564,156285.1475
1565,155357.295
1566,220603.3625
1567,84493.0575
1568,207772.24
1569,148093.1525
1570,139149.88
1571,132519.94
1572,138441.645
1573,238193.8175
1574,126363.7075
1575,210906.04
1576,228728.2875
1577,192073.5525
1578,141903.82
1579,142719.1125
1580,184882.61
1581,137804.55
1582,123566.2775
1583,309978.0925
